playerA_hand,playerA_ht,playerA_ioc,playerB_hand,playerB_ht,playerB_ioc,playerA_total_aces,playerA_total_df,playerB_total_aces,playerB_total_df,playerA_is_head,playerB_is_head,ranking_diff,age_diff
R,188,SRB,R,185,SUI,3718,1589,8402,2075,false,true,6,6
R,178,GER,R,188,GER,2226,780,137,110,false,false,7,5
R,181,SLO,R,?,SUI,375,174,36,48,false,false,149,3
R,183,RUS,R,?,ESP,72,30,240,201,false,false,212,3
R,183,IND,R,?,ESP,19,27,116,79,false,false,131,1
R,180,TPE,R,175,USA,1061,921,202,124,true,false,24,4
R,193,CAN,R,?,GBR,732,305,34,17,false,false,344,5
R,190,ESP,U,?,MDA,1111,729,5,14,false,false,131,3
R,?,IND,R,180,IND,6,8,414,196,false,false,436,9
R,188,ESP,R,?,KAZ,1522,1771,31,15,false,false,31,4
R,188,FRA,L,188,ESP,676,400,488,425,false,false,31,5
L,?,CZE,L,?,IND,116,98,0,3,false,false,229,5
R,175,ISR,R,185,SVK,398,497,765,316,false,false,8,2
R,183,SUI,R,178,GER,3310,1396,2228,783,false,false,71,4
R,181,SLO,R,183,RUS,379,175,73,30,false,false,175,4
R,183,IND,R,178,ITA,21,29,982,1291,false,false,179,5
R,193,CAN,R,180,TPE,732,305,1061,921,false,false,33,7
R,190,ESP,R,?,IND,1112,730,9,14,false,false,488,8
R,196,FRA,R,188,ESP,1242,620,1523,1774,false,false,36,6
R,188,FRA,L,?,CZE,678,402,122,101,true,false,33,10
R,175,ISR,R,183,RUS,398,498,3001,1843,false,true,58,3
R,183,SUI,R,181,SLO,3314,1400,382,179,false,true,87,4
R,193,CAN,R,183,IND,737,306,22,32,false,false,163,2
R,190,ESP,R,196,FRA,1112,733,1246,623,true,false,12,3
R,188,FRA,R,175,ISR,681,406,399,501,false,true,21,2
R,183,SUI,R,193,CAN,3318,1403,740,311,true,false,24,5
R,188,FRA,R,190,ESP,684,406,1116,736,false,false,14,3
R,183,SUI,R,188,FRA,3323,1405,685,407,true,false,44,2
R,175,ESP,R,?,GER,1709,1582,35,38,false,false,48,16
L,188,ARG,U,?,CRO,711,305,45,14,false,false,23,4
R,?,CRO,R,188,FRA,14,4,689,407,false,false,184,13
R,188,RUS,R,180,SRB,944,824,113,71,false,false,10,5
R,180,URU,R,?,CRO,760,310,13,2,false,false,121,8
R,190,ITA,R,?,ITA,2221,1402,9,8,false,false,91,9
R,196,CZE,R,?,ARG,905,438,8,28,false,false,57,7
R,183,ESP,L,?,CZE,355,227,125,107,false,false,30,5
R,190,NED,R,188,GER,726,199,138,114,false,false,49,2
R,183,ARG,R,180,SVK,770,594,5,7,false,false,134,7
R,?,ESP,R,183,ITA,117,79,314,265,false,false,26,9
L,188,ESP,R,196,FRA,490,425,1253,629,false,false,1,1
R,178,ITA,R,175,ESP,989,1293,1711,1587,false,true,93,6
R,?,CRO,L,188,ARG,23,5,714,307,false,true,113,12
R,188,RUS,R,?,POR,949,826,176,152,false,true,33,4
R,180,URU,R,190,ITA,762,310,2221,1405,false,false,15,2
R,196,CZE,R,183,ESP,914,440,357,228,true,false,54,2
R,198,CRO,R,190,NED,3080,1133,728,201,true,false,54,1
R,?,ESP,R,183,ARG,117,79,770,594,false,false,2,8
R,180,ESP,L,188,ESP,2879,1836,490,425,false,false,77,6
R,178,ITA,R,?,CRO,991,1299,26,11,false,false,210,10
R,180,URU,R,188,RUS,774,314,950,827,true,false,8,1
R,198,CRO,R,196,CZE,3090,1134,916,443,true,false,21,3
R,180,ESP,R,?,ESP,2880,1839,117,80,true,false,39,9
R,180,URU,R,178,ITA,777,315,991,1304,false,false,40,1
R,180,ESP,R,198,CRO,2882,1841,3095,1138,false,true,4,7
R,180,URU,R,180,ESP,779,316,2885,1842,false,false,42,4
R,?,AUT,R,196,CZE,177,110,920,445,true,false,13,8
R,183,KAZ,R,180,ESP,447,226,2892,1842,false,false,65,6
R,203,RSA,R,190,GBR,2864,765,251,118,true,false,103,1
R,190,GBR,R,188,RUS,4005,1444,952,831,false,false,44,2
R,203,POL,R,188,FRA,789,418,691,409,false,false,21,7
L,190,SVK,R,?,AUS,472,350,337,100,false,false,54,1
R,188,ARG,R,?,CHN,962,562,14,29,false,false,205,4
R,193,CAN,R,188,COL,758,312,868,324,false,false,16,2
R,?,ESP,R,180,UKR,244,201,1935,649,false,false,6,1
R,188,BUL,R,188,UZB,1311,583,1672,480,false,false,41,5
R,185,FRA,R,?,CHN,2601,1529,56,58,false,false,160,8
R,185,USA,R,193,AUS,386,273,951,249,true,false,17,1
R,185,FRA,R,188,FRA,3238,1419,2366,1197,true,false,10,1
R,180,TPE,R,190,ESP,1066,925,1133,739,true,false,2,3
R,208,CRO,R,198,CRO,8328,1341,3104,1140,false,true,22,9
U,?,CHN,R,178,ITA,6,4,1002,1309,false,false,536,5
R,185,TUN,L,183,USA,145,93,391,521,false,false,20,5
R,183,FRA,R,188,ESP,2422,1114,1524,1774,true,false,9,2
R,185,ARG,R,?,POR,1128,1010,177,156,false,false,33,5
R,183,CRO,R,180,URU,1558,587,785,320,false,true,56,1
R,183,RUS,R,190,LAT,3009,1845,2917,1220,false,false,22,6
R,206,USA,R,180,ESP,5557,817,337,720,false,false,29,1
R,188,USA,R,185,KAZ,349,148,566,437,false,false,19,3
L,188,ESP,R,?,AUS,6470,2206,60,33,false,false,152,15
R,188,SRB,R,?,AUT,3725,1590,182,113,false,false,38,6
R,183,KAZ,R,203,RSA,450,227,2869,766,false,false,69,2
R,190,GBR,R,203,POL,4015,1444,793,424,true,false,26,4
R,175,ESP,L,190,SVK,2352,2004,478,351,false,false,35,7
R,185,SUI,R,188,ARG,8412,2077,965,563,false,false,22,6
R,?,ESP,R,193,CAN,246,205,773,315,true,false,26,2
R,185,FRA,R,188,BUL,2607,1529,1320,588,false,true,20,9
R,185,USA,R,178,JPN,399,274,668,668,false,true,54,2
R,196,CZE,R,185,FRA,5003,1626,3239,1421,false,true,15,1
R,208,CRO,R,180,TPE,8352,1341,1072,925,false,true,14,4
R,185,TUN,U,?,CHN,152,95,7,8,false,false,466,8
R,183,FRA,R,183,SUI,2429,1115,3335,1408,false,true,25,0
R,185,ARG,R,196,CAN,1128,1010,3048,613,true,false,74,7
R,183,RUS,R,183,CRO,3019,1848,1584,592,true,false,57,3
R,206,USA,R,188,USA,5581,817,358,149,false,false,28,5
L,188,ESP,L,185,ESP,6485,2209,2357,1192,false,true,19,5
R,188,SRB,R,183,KAZ,3738,1592,459,227,false,false,84,1
R,175,ESP,R,190,GBR,2352,2004,4023,1444,false,true,6,5
R,185,SUI,R,?,ESP,8420,2077,246,205,false,false,15,7
R,185,FRA,R,185,USA,2612,1530,400,277,false,false,30,10
R,196,CZE,R,208,CRO,5013,1626,8371,1342,false,true,24,6
R,183,FRA,R,185,TUN,2431,1116,154,96,false,false,58,1
R,183,RUS,R,185,ARG,3024,1849,1133,1012,true,false,47,2
L,188,ESP,R,206,USA,6493,2210,5595,820,false,true,7,4
R,188,SRB,R,175,ESP,3742,1592,2354,2005,true,false,4,5
R,185,SUI,R,185,FRA,8431,2077,2617,1531,true,false,27,1
R,183,FRA,R,196,CZE,2439,1117,5031,1630,true,false,22,0
L,188,ESP,R,183,RUS,6505,2215,3028,1849,true,false,14,1
R,185,SUI,R,188,SRB,8439,2078,3747,1592,true,false,2,6
R,183,FRA,L,188,ESP,2444,1117,6512,2217,false,true,8,4
R,185,SUI,R,183,FRA,8443,2078,2447,1118,true,false,26,4
R,178,GER,R,185,SVK,2233,784,771,317,false,false,13,6
R,183,USA,R,175,GER,831,439,782,739,false,false,104,13
R,178,RUS,R,198,USA,384,497,4399,1268,false,false,40,4
R,183,CYP,R,193,USA,3079,1342,715,274,false,false,16,1
R,175,USA,R,?,AUS,206,130,92,48,false,false,69,8
R,173,USA,R,185,POL,537,708,462,225,false,false,22,6
R,183,KAZ,R,188,RUS,465,228,958,834,true,false,7,2
R,183,USA,R,163,BEL,221,85,294,353,false,false,36,4
R,180,USA,L,183,USA,130,106,391,525,false,false,27,3
L,?,CZE,R,194,AUS,130,110,448,301,false,false,26,8
R,185,USA,L,183,FRA,410,282,416,266,true,false,14,4
R,208,CRO,R,188,AUS,8385,1345,478,369,false,true,18,8
R,178,JPN,R,178,GER,672,670,2235,785,false,true,72,8
R,178,RUS,R,183,USA,386,502,838,442,false,true,23,9
R,180,AUS,R,183,CYP,4648,2579,3083,1346,false,false,94,4
R,173,USA,R,175,USA,538,710,208,132,false,true,4,9
R,183,USA,R,183,KAZ,236,89,471,232,false,false,82,1
R,180,TPE,R,180,USA,1076,930,132,107,false,false,52,9
R,185,USA,L,?,CZE,415,288,132,116,false,false,4,1
R,208,CRO,L,188,ESP,8404,1346,6516,2219,true,false,54,2
R,178,JPN,R,178,RUS,677,673,387,504,false,false,80,6
R,173,USA,R,180,AUS,540,716,4650,2585,false,true,58,3
R,180,TPE,R,183,USA,1082,933,242,92,false,false,87,3
R,208,CRO,R,185,USA,8420,1353,420,297,true,false,5,13
R,178,JPN,R,173,USA,683,676,541,717,false,false,82,11
R,208,CRO,R,180,TPE,8427,1354,1082,935,false,true,26,4
R,178,JPN,R,208,CRO,691,678,8447,1357,false,true,64,10
R,183,USA,R,193,UKR,2175,862,1392,549,false,false,202,3
R,175,USA,R,183,USA,211,133,845,446,false,false,33,4
R,194,AUS,R,173,DOM,454,302,31,25,false,false,30,5
R,185,USA,R,?,COL,429,298,74,40,false,false,3,4
R,185,SVK,U,?,USA,777,319,6,10,false,false,1096,4
R,188,UZB,R,193,USA,1680,480,717,277,false,false,116,3
R,198,USA,R,188,USA,4419,1270,366,152,false,false,3,2
R,175,ISR,L,183,USA,399,506,391,526,false,false,21,5
R,185,UKR,L,?,AUS,245,264,9,6,false,false,4,2
R,180,TPE,R,183,USA,1086,941,245,97,true,false,129,3
R,178,GER,R,188,AUS,2239,789,482,382,false,false,20,7
R,193,NED,R,?,CAN,835,189,1,7,false,false,123,2
R,206,USA,R,183,USA,5625,823,2183,865,true,false,269,2
R,194,AUS,R,175,USA,460,307,213,135,false,false,60,2
R,185,USA,R,?,NZL,431,303,26,14,false,false,277,5
R,185,SVK,R,188,UZB,782,325,1684,486,false,true,50,1
R,175,ISR,R,198,USA,399,509,4427,1275,false,false,33,3
R,193,CAN,R,185,UKR,783,318,253,268,false,false,143,2
R,178,GER,R,180,TPE,2245,791,1088,947,false,false,24,3
R,193,NED,R,203,RSA,839,192,2878,771,false,true,125,3
R,206,USA,R,194,AUS,5642,825,467,313,true,false,40,1
R,185,USA,R,185,SVK,437,306,787,327,false,false,19,5
R,175,ISR,R,193,CAN,399,511,789,323,false,true,55,5
R,178,GER,R,193,NED,2251,791,849,193,true,false,76,8
R,206,USA,R,185,USA,5650,829,446,311,true,false,60,8
R,175,ISR,R,178,GER,402,515,2258,794,false,true,28,4
R,206,USA,R,175,ISR,5665,831,404,519,true,false,82,0
R,188,GER,L,180,USA,4620,2402,502,267,false,false,106,7
R,188,USA,R,183,KAZ,375,153,472,234,false,false,84,2
L,183,FRA,R,185,USA,417,272,453,315,false,true,12,4
L,188,ESP,R,198,USA,6520,2224,4434,1279,true,false,30,6
R,203,RSA,R,175,USA,2889,776,215,140,true,false,84,1
R,208,CRO,R,?,AUS,8466,1359,343,102,false,false,104,8
R,194,AUS,R,163,BEL,474,314,296,357,false,false,51,5
R,180,AUS,L,190,USA,4650,2588,101,57,false,false,28,9
R,198,CRO,R,178,GER,3113,1143,2261,797,true,false,64,7
R,183,USA,R,180,TPE,848,447,1088,948,true,false,69,9
R,188,RUS,R,188,AUS,960,842,488,397,false,false,3,2
R,178,JPN,R,178,POR,694,685,52,53,false,false,154,1
R,?,USA,L,185,COL,203,68,757,579,false,false,67,8
R,183,CYP,L,?,CZE,3087,1350,134,126,false,false,78,8
R,175,ISR,R,178,RUS,404,521,387,505,false,true,13,2
R,206,USA,R,173,USA,5685,833,543,720,true,false,72,7
R,188,USA,R,188,GER,388,155,4629,2407,false,true,130,11
L,188,ESP,L,183,FRA,6530,2226,420,277,false,false,43,7
R,203,RSA,R,208,CRO,2890,777,8466,1361,false,false,35,7
R,194,AUS,R,180,AUS,478,314,4652,2595,false,false,17,4
R,198,CRO,R,183,USA,3122,1145,853,449,true,false,86,4
R,188,RUS,R,178,JPN,962,842,695,687,false,true,50,4
R,?,USA,R,183,CYP,209,72,3091,1360,false,false,9,6
R,206,USA,R,175,ISR,5697,836,406,526,true,false,62,0
R,188,USA,L,188,ESP,392,157,6537,2229,false,false,115,8
R,203,RSA,R,194,AUS,2900,779,487,320,true,false,34,1
R,198,CRO,R,188,RUS,3134,1147,963,842,false,false,36,3
R,206,USA,R,?,USA,5715,841,214,73,false,false,133,6
R,203,RSA,R,188,USA,2913,780,398,160,false,true,121,3
R,198,CRO,R,206,USA,3146,1149,5724,844,true,false,16,3
R,198,CRO,R,203,RSA,3162,1157,2931,792,true,false,8,2
R,190,FRA,R,183,USA,2228,1008,859,454,false,false,49,10
R,185,CZE,R,?,AUS,3753,1802,361,107,false,false,112,9
L,188,ESP,R,198,USA,497,427,4450,1280,false,false,39,1
R,196,CZE,R,?,POR,927,452,183,158,true,false,4,4
R,188,UZB,R,180,ESP,1689,489,339,724,true,false,1,0
R,198,CRO,R,?,GER,3170,1160,161,95,false,false,69,2
R,185,FRA,R,188,AUS,2621,1531,494,402,false,false,30,6
R,193,UKR,R,183,ARG,1394,550,773,595,false,false,60,2
R,194,AUS,R,190,GER,492,324,1682,727,false,true,18,2
R,193,AUS,R,190,ESP,954,249,1133,741,false,false,16,6
R,188,SLO,L,185,FIN,364,355,1975,1344,false,true,63,6
R,180,UKR,R,188,FRA,1941,649,693,409,false,true,15,5
R,198,ARG,R,190,FRA,2899,978,2239,1009,true,false,45,6
R,185,CZE,L,188,ESP,3763,1804,498,429,false,false,40,10
R,185,RUS,R,196,CZE,3082,1611,944,456,false,true,15,3
R,188,UZB,R,198,CRO,1691,489,3178,1161,false,true,12,2
R,193,UKR,R,185,FRA,1403,554,2627,1533,false,false,66,4
R,194,AUS,R,190,ITA,499,325,2224,1406,false,true,31,1
R,193,AUS,R,188,SLO,962,249,373,357,false,false,50,5
R,180,UKR,R,203,POL,1944,649,797,429,true,false,34,2
R,198,ARG,R,185,CZE,2913,981,3766,1807,false,true,40,10
R,185,RUS,R,188,UZB,3088,1614,1700,493,false,false,17,4
R,193,UKR,R,194,AUS,1410,557,501,327,false,false,45,0
R,193,AUS,R,180,UKR,969,250,1954,649,false,true,3,4
R,198,ARG,R,185,RUS,2922,981,3091,1615,true,false,27,6
R,193,AUS,R,193,UKR,977,250,1421,563,true,false,49,7
R,198,ARG,R,193,AUS,2930,981,979,251,true,false,47,4
R,198,ARG,R,193,FRA,2932,985,3807,1595,true,false,19,2
R,185,FRA,R,183,CRO,2373,1445,1605,596,false,false,102,3
R,190,LAT,R,188,UZB,2924,1221,1703,495,true,false,17,2
R,188,BUL,R,185,RUS,1327,590,3094,1618,false,true,9,9
R,196,CZE,R,190,ITA,5040,1630,2226,1407,true,false,24,1
R,190,FRA,R,196,GER,2252,1013,1142,365,true,false,25,6
R,203,POL,R,185,FRA,802,431,2635,1534,true,false,19,9
R,188,GER,L,188,ESP,4631,2410,3307,2580,true,false,20,5
R,190,NED,R,183,RUS,737,202,3028,1852,false,true,49,5
L,193,GER,R,188,NED,1085,663,181,105,false,false,56,5
R,178,GER,R,193,UKR,3125,1204,1426,563,false,true,63,2
R,185,FRA,R,193,NED,3252,1422,865,195,true,false,131,2
R,188,FRA,R,190,GER,4108,954,1687,728,true,false,20,2
R,198,CRO,R,196,CZE,3186,1162,947,457,true,false,13,3
R,?,AUT,L,185,FIN,197,115,1977,1348,false,true,77,12
R,190,GBR,R,188,FRA,4026,1445,694,410,true,false,29,4
R,198,ARG,R,185,FRA,2942,986,2378,1447,true,false,131,7
R,190,LAT,R,188,BUL,2936,1224,1332,591,false,false,5,3
R,196,CZE,R,190,FRA,5050,1630,2258,1015,true,false,37,4
R,203,POL,R,188,GER,820,433,4636,2413,false,false,8,12
R,190,NED,L,193,GER,741,205,1086,664,true,false,83,7
R,178,GER,R,185,FRA,3131,1205,3257,1424,false,true,18,3
R,198,CRO,R,188,FRA,3191,1164,4111,954,true,false,27,3
R,190,GBR,R,?,AUT,4029,1450,199,122,false,false,107,6
R,190,LAT,R,198,ARG,2948,1225,2947,987,false,true,20,0
R,196,CZE,R,203,POL,5063,1631,833,443,true,false,13,5
R,190,NED,R,178,GER,746,205,3134,1205,true,false,37,4
R,198,CRO,R,190,GBR,3199,1165,4033,1453,false,true,31,1
R,196,CZE,R,190,LAT,5070,1634,2952,1226,true,false,17,3
R,198,CRO,R,190,NED,3214,1171,753,206,true,false,27,1
R,196,CZE,R,198,CRO,5079,1634,3222,1175,true,false,30,3
R,196,GER,R,?,USA,622,236,214,73,false,false,52,6
R,198,USA,R,178,RUS,4467,1284,388,508,false,true,3,4
R,180,AUS,R,180,CAN,4653,2607,100,74,false,false,89,8
R,173,USA,R,185,ESP,544,722,1022,598,true,false,5,7
R,178,GER,R,183,ESP,2268,806,596,728,false,false,97,4
R,185,USA,R,208,CRO,456,319,8474,1363,false,true,42,14
R,185,ARG,R,180,IND,1136,1012,417,197,false,false,46,1
L,183,USA,R,183,USA,392,526,859,455,false,false,24,3
R,188,USA,R,180,USA,403,162,133,111,false,false,39,3
L,188,ESP,R,183,USA,6543,2230,2185,867,false,false,298,1
R,?,COL,R,183,CYP,74,41,3096,1369,false,false,50,3
R,188,COL,R,188,AUS,868,324,497,411,false,false,21,0
R,196,GER,R,206,USA,634,246,5737,846,false,false,92,1
R,198,USA,R,180,AUS,4475,1287,4654,2611,false,true,36,7
R,183,ESP,R,173,USA,4543,1308,546,724,false,false,77,7
R,185,USA,R,178,GER,459,321,2271,809,false,false,26,11
L,183,USA,R,185,ARG,395,532,1137,1014,false,true,49,6
L,188,ESP,R,188,USA,3310,2584,404,165,true,false,40,6
R,?,COL,L,188,ESP,77,43,6547,2233,false,false,48,7
R,188,COL,R,180,ESP,873,325,2895,1844,false,true,70,5
R,198,USA,R,196,GER,4490,1293,644,252,false,false,19,3
R,183,ESP,R,185,USA,4550,1308,464,326,true,false,74,7
L,188,ESP,L,183,USA,3315,2586,395,537,true,false,62,6
R,188,COL,R,?,COL,874,325,78,45,false,false,5,1
R,183,ESP,R,198,USA,4550,1308,4490,1293,true,false,62,2
L,188,ESP,R,188,COL,3316,2590,875,328,false,false,55,4
L,188,ESP,R,183,ESP,3320,2591,4558,1309,true,false,9,2
R,183,CYP,L,190,USA,3105,1372,107,64,false,false,46,5
R,180,USA,R,173,USA,137,112,558,726,false,false,25,15
R,198,USA,R,188,FRA,4521,1295,2391,1201,true,false,34,1
R,194,AUS,R,198,CRO,505,328,3230,1176,false,true,34,3
R,185,SVK,R,188,AUS,792,330,501,416,false,false,3,0
R,163,BEL,R,?,AUT,299,359,203,123,true,false,50,3
R,190,GBR,L,?,SLO,253,121,38,25,false,false,64,4
R,188,FRA,R,185,RUS,703,415,273,114,true,false,49,6
R,190,FRA,R,190,TUR,2273,1018,271,82,false,false,109,6
R,185,RUS,R,190,NED,3100,1619,757,210,false,false,26,5
L,185,FIN,R,196,FRA,1982,1353,1267,634,false,false,5,7
R,188,UZB,R,196,UZB,1713,497,17,8,false,false,103,1
R,175,GBR,L,183,AUT,97,81,3205,1653,false,false,88,9
R,193,UKR,R,196,GER,1434,565,1148,365,true,false,37,2
R,193,CAN,R,183,ITA,794,327,315,268,false,true,46,9
R,185,CZE,R,183,KAZ,3775,1808,473,234,true,false,8,9
R,193,AUS,R,175,USA,989,252,222,142,true,false,24,5
R,185,FRA,R,181,SLO,2387,1449,400,181,false,true,40,8
L,203,FRA,R,180,IND,396,224,419,197,false,false,53,2
R,180,AUS,R,185,ESP,4657,2613,1025,599,false,false,56,5
L,188,ESP,R,180,SRB,6563,2239,116,75,false,false,47,9
R,173,DOM,R,185,FRA,43,29,2647,1537,false,false,49,1
L,183,FRA,R,170,GBR,425,281,11,18,false,false,131,2
R,183,AUS,R,175,ISR,212,69,412,529,false,false,60,7
R,183,SUI,R,183,CYP,3339,1409,3105,1372,true,false,115,1
R,198,USA,R,180,USA,4535,1297,141,115,false,false,44,5
R,194,AUS,R,185,SVK,519,330,795,332,false,false,29,2
R,188,FRA,R,163,BEL,4120,956,303,361,true,false,88,6
R,188,BUL,R,190,GBR,1340,596,254,123,false,false,142,4
R,188,FRA,R,190,FRA,710,416,2291,1021,false,false,13,2
L,185,FIN,R,185,RUS,1983,1354,3109,1624,true,false,30,1
R,180,UKR,R,188,UZB,1965,653,1720,498,false,false,30,2
R,203,RSA,R,175,GBR,2941,797,99,83,false,false,121,4
R,193,UKR,R,193,CAN,1436,567,798,331,false,false,58,5
R,185,CZE,R,193,AUS,3783,1810,991,252,true,false,40,14
R,190,GBR,R,185,FRA,4043,1455,2392,1455,true,false,87,5
L,203,FRA,R,190,LAT,406,228,2961,1228,false,false,56,2
L,188,ESP,R,180,AUS,6573,2243,4663,2617,false,true,14,1
L,183,FRA,R,173,DOM,431,281,46,30,true,false,12,8
R,196,CZE,R,183,AUS,5098,1642,220,73,false,false,161,6
R,183,SUI,R,198,USA,3346,1410,4538,1301,true,false,75,3
R,194,AUS,R,188,FRA,520,331,4124,958,false,true,43,1
R,188,BUL,R,188,FRA,1355,599,715,420,true,false,40,7
R,180,UKR,L,185,FIN,1976,655,1987,1356,true,false,43,7
R,203,RSA,R,193,UKR,2953,799,1446,571,true,false,75,0
R,185,CZE,R,190,GBR,3794,1814,4049,1460,false,true,37,8
L,188,ESP,L,203,FRA,6588,2245,430,231,false,false,37,5
R,196,CZE,L,183,FRA,5111,1644,439,283,true,false,77,3
R,183,SUI,R,194,AUS,3356,1413,522,332,false,false,57,1
R,188,BUL,R,180,UKR,1355,599,1976,655,false,false,6,2
R,185,CZE,R,203,RSA,3799,1815,2968,800,true,false,24,7
L,188,ESP,R,196,CZE,6601,2247,5118,1648,false,false,23,4
R,188,BUL,R,183,SUI,1364,601,3362,1415,false,true,10,6
L,188,ESP,R,185,CZE,6607,2248,3809,1818,false,true,13,3
R,188,BUL,L,188,ESP,1391,607,6620,2253,false,true,16,9
L,185,ESP,R,185,ESP,2358,1193,1030,604,true,false,83,1
R,175,ESP,R,190,NED,1712,1587,1428,619,false,true,28,7
L,188,ESP,R,188,ARG,498,429,967,566,true,false,28,0
R,?,POR,R,190,ESP,183,162,1140,745,false,true,13,3
R,180,ESP,R,?,ESP,2901,1845,119,82,true,false,47,9
R,180,SRB,R,183,ITA,120,78,272,906,false,true,19,9
L,190,SVK,R,188,ESP,484,354,1535,1781,false,false,55,6
R,180,ESP,R,188,GER,339,726,140,116,false,false,57,1
R,180,UKR,R,183,ESP,1985,657,4566,1313,false,true,36,3
L,?,ARG,R,193,BRA,23,25,215,94,false,false,2,2
R,180,URU,R,?,COL,791,324,84,49,false,false,155,3
R,178,ITA,R,181,SLO,1005,1315,407,184,true,false,89,2
R,185,ARG,L,188,ARG,1138,1014,716,308,true,false,70,1
L,188,BRA,R,188,COL,1520,667,883,333,false,true,70,0
L,190,ARG,R,?,BRA,265,208,20,11,false,false,102,2
R,175,ESP,R,188,FRA,2355,2009,2392,1206,true,false,41,4
L,185,ESP,R,175,ESP,2358,1195,1712,1591,true,false,71,6
R,?,POR,L,188,ESP,190,164,503,431,false,true,39,2
R,180,ESP,R,180,SRB,2903,1847,121,84,false,false,83,8
R,180,ESP,L,190,SVK,339,726,484,354,false,false,68,4
R,180,UKR,L,?,ARG,1993,658,31,27,false,false,71,2
R,178,ITA,R,180,URU,1007,1318,792,326,false,true,217,2
L,188,BRA,R,185,ARG,1523,667,1138,1014,false,false,88,3
R,175,ESP,L,190,ARG,2355,2013,268,210,false,false,57,8
L,185,ESP,R,?,POR,2362,1198,191,169,false,false,47,3
R,180,ESP,R,180,ESP,339,726,2905,1851,false,false,23,3
R,180,UKR,R,178,ITA,2005,661,1009,1321,true,false,40,1
R,175,ESP,L,188,BRA,2356,2016,1528,671,true,false,126,5
L,185,ESP,R,180,ESP,2366,1202,339,726,true,false,39,1
R,180,UKR,R,175,ESP,2009,662,2358,2017,false,true,50,6
L,185,ESP,R,180,UKR,2369,1202,2019,663,true,false,53,2
R,185,FRA,R,190,FRA,2396,1456,2293,1025,false,false,93,0
R,203,FRA,L,203,FRA,153,51,436,233,false,false,167,4
R,178,RUS,R,185,FRA,2502,2028,2653,1538,false,true,21,0
L,183,FRA,L,173,FRA,445,284,41,42,false,false,131,3
R,196,GER,R,188,RUS,653,255,966,843,false,false,40,1
R,188,FRA,R,185,POL,718,424,472,227,false,false,19,1
R,193,FRA,R,190,POL,3818,1596,893,865,false,true,45,4
R,?,POR,R,180,GER,197,169,274,458,false,false,39,3
R,188,UZB,R,190,TUR,1729,499,273,83,true,false,145,1
L,185,FIN,R,?,KAZ,1990,1357,39,17,false,false,59,6
R,?,FRA,U,?,ESP,48,22,3,1,false,false,180,2
R,188,FRA,L,190,FRA,1222,460,3080,1314,false,true,22,3
R,185,FRA,R,185,FRA,3260,1426,2400,1461,true,false,131,5
R,203,FRA,R,178,RUS,181,55,2510,2030,false,false,189,10
R,203,POL,L,183,FRA,850,445,451,286,false,false,51,2
R,188,FRA,R,196,GER,722,427,660,257,false,false,66,1
R,193,FRA,R,?,POR,3827,1598,199,171,false,false,20,3
R,188,UZB,R,185,RUS,1735,499,3117,1624,false,true,15,4
L,185,FIN,R,?,FRA,1993,1357,71,27,false,false,124,10
R,188,FRA,R,183,FRA,1228,462,2450,1121,false,true,107,7
R,185,FRA,R,203,FRA,3263,1426,194,62,false,false,240,5
R,203,POL,R,188,FRA,868,446,725,429,true,false,17,7
R,193,FRA,R,188,UZB,3834,1602,1738,499,true,false,13,0
L,185,FIN,R,188,FRA,1994,1361,1239,463,true,false,91,4
R,185,FRA,R,203,POL,3271,1426,884,450,false,false,12,4
R,193,FRA,L,185,FIN,3849,1605,1994,1361,true,false,6,5
R,193,FRA,R,185,FRA,3858,1609,3271,1426,true,false,21,0
R,185,SUI,L,193,LUX,8452,2080,2435,696,true,false,49,2
R,188,UZB,R,203,POL,1752,501,886,457,false,false,19,5
R,193,CAN,L,185,FIN,827,334,1996,1365,false,false,13,9
R,188,BUL,R,?,GER,1398,612,39,41,false,false,124,6
R,183,KAZ,R,183,SUI,475,235,3365,1419,false,false,80,3
R,178,GER,R,178,POR,2274,813,65,56,false,false,93,10
L,203,FRA,L,190,ARG,451,238,272,212,false,false,58,3
R,208,CRO,R,196,CZE,8497,1364,954,464,true,false,1,6
R,163,BEL,R,?,AUT,318,363,204,126,true,false,11,2
R,183,CRO,R,185,SUI,1622,599,472,333,false,false,93,4
L,183,USA,R,183,ARG,399,540,775,600,false,false,9,6
R,196,CAN,R,188,USA,3060,614,409,166,true,false,32,1
R,?,CRO,R,190,LAT,32,13,2970,1232,false,false,111,9
R,185,KAZ,R,188,RUS,567,437,968,843,false,true,4,2
R,?,FRA,R,188,FRA,97,30,728,431,false,false,56,7
L,185,ESP,R,183,ITA,2372,1202,768,252,true,false,72,1
R,185,SUI,R,188,UZB,8458,2080,1763,505,true,false,53,5
R,188,BUL,R,193,CAN,1401,615,831,338,false,false,33,1
R,178,GER,R,183,KAZ,2289,816,484,236,false,false,39,7
R,208,CRO,L,203,FRA,8515,1368,459,240,true,false,88,8
R,163,BEL,R,183,CRO,323,368,1627,603,false,false,57,6
R,196,CAN,L,183,USA,3082,621,407,542,false,false,60,2
R,?,CRO,R,185,KAZ,34,14,571,438,false,false,58,10
L,185,ESP,R,?,FRA,2372,1203,99,41,false,false,117,5
R,185,SUI,R,188,BUL,8468,2081,1408,616,true,false,9,10
